
12.8305052584714,11.88668776812,11.463243485193,11.1527819625941,10.9069727171955,10.5439585351484,10.2446444252029,10.0645474211628
12.7548968397387,11.8626224336075,11.3913703251342,11.1976084448613,10.7859757252532,10.5756298192898,10.3556371981459,9.71638166880565
13.3250228555697,11.7643693731574,11.4776634994277,11.1809569421961,10.8052197040945,10.6923658313769,10.1662980206376,9.8325518117
12.4993343310505,11.7282541073664,11.6069523391923,11.0635649214345,10.9170212264135,10.8934187411344,10.1899530446245,9.81855095629417
13.2604616746323,11.6267979495331,11.2803122943979,10.8968109932154,10.654672109068,10.481645906522,10.3517633044163,9.63649765365663
12.4205589541286,12.2725022649987,11.6252059045145,11.2393408631037,10.8827319347321,10.5320076274968,10.0273154789003,9.75819320379494
12.6302029281232,11.9682429417816,11.7334739470415,11.0382458935692,11.011929665018,10.3511890997198,10.1274362136315,10.1049556780974
12.8298608419731,11.9634093240493,11.4990921703306,10.9212481227641,10.8958845796706,10.6067080303077,10.3240908164872,9.97144598163693
12.7807879888948,11.6850422244147,11.5618326499234,11.042491535114,10.7309277202348,10.5430409697485,10.3422457159474,10.0294508198908
12.3330573217401,11.467743181149,11.4164605278294,11.1006547612882,10.7722468060928,10.5804627340935,10.3128649870275,9.99356417256023
12.1438576091552,11.9095364939986,11.4350739900685,11.1305032606624,10.9600458354991,10.9354850751422,10.1199382680399,9.88707370219514
12.3494267884205,12.0631067606976,11.9535430026471,11.4746917678061,10.7154351911738,10.3457776631873,10.1013039636613,9.90452385286376
12.1394070283329,11.7441494522983,11.6336859414927,11.335067441954,10.5192671384192,10.2734125546846,10.184439609128,10.125235367196
12.8081093937025,12.147366570301,11.3675041882193,11.0010720391005,10.9085117681187,10.3896153805378,10.2579242549098,9.93134817541296
12.0805781920772,11.9758978480306,11.8563585314023,11.4999655758958,10.9986014552997,10.5946579421249,10.3072243311461,9.95227723035015
12.4126165949352,12.1612110395755,11.6043605939068,11.099845526779,10.991064905923,10.4077140235625,9.86582350900287,9.72336824101075
12.2523149078493,11.8932703500759,11.5401918197295,11.217820993909,10.9773492665233,10.5045102541075,10.4107958868475,9.96677925492559
12.8637436925966,12.2726989610917,11.9041843753003,11.2832940363049,10.7871096150729,10.2333250315497,9.98430484517072,9.81027318172027
13.0844595309587,12.2463940122767,11.5794235234101,11.2957991381246,10.9048459818493,10.8298096932492,10.1595388881686,9.68867363872974
12.8814499211501,11.9470276369942,11.7233566348387,11.1345574461293,10.6064598720506,10.3257800464712,10.0504866969383,9.85892049142535
12.0456464623044,11.9640577644537,11.5811499652105,11.3424296388194,11.0330895358102,10.6850716286218,10.2704670248359,10.0293909852292
12.4781535441845,11.9803726117209,11.4576691365762,11.1850472654812,10.9482033197,10.6633810079271,10.3555681224989,10.0064569705499
12.591263594776,12.2040537457478,11.5757501273368,11.0914485415489,10.6509876362718,10.4777930451553,10.1324706973196,9.81831465171348
13.0447931596417,11.8881675962685,11.3154561426362,11.0371236391376,10.8841482710405,10.6838441709749,10.1346838638565,9.79725954568885
12.428488294904,12.0019027420592,11.4526268317384,11.2115702997846,10.6629947284038,10.5131297687951,10.3216387381045,10.0110367766054
12.5549512533027,11.9423163160247,11.6127913731201,11.1070603962332,11.0096048472645,10.5621434678667,10.4565263352282,9.88805922633455
12.7119038037963,12.0718445470717,11.6981596763285,11.1737922700173,10.927749314802,10.7462765409451,10.1600459141491,9.87886529403545
13.1059138743854,12.0487368538326,11.6204475385632,11.1119662005275,10.918931183211,10.4108550364613,10.2222828466283,10.0273674365357
12.729379078208,11.6969588450911,11.4781680886411,11.1707516892387,10.6606025251613,10.544739364181,10.1597929086314,9.85716759594928
13.2698941048661,11.8693768551372,11.3886140797127,11.3048279794881,10.8014651781264,10.6825372596861,10.0587574078268,9.86785784220871
12.6582457439038,12.4030808252753,11.7713460983426,11.3783771492856,10.9643411489775,10.2692557266424,9.99239382041036,9.83289675958629
12.4198191944699,12.1903243377744,11.566069395952,11.1055602412395,10.9883801791023,10.4783147396171,10.0075888656344,9.73576724555114
12.4859628356412,12.2262913168108,11.492816439013,11.3956693868961,10.8428678879961,10.5385431980118,9.9564694598172,9.90879464939174
12.2254293497546,11.8313903746678,11.6827424647905,10.9191682609015,10.7729128736018,10.5636845339756,10.2087850304278,9.84609542067487
12.9049283991603,12.4393235106973,11.7101678921017,10.8301063213717,10.4679159709008,10.4010682823012,10.080511247183,9.87582331525384
12.6211603816079,12.1886972086389,11.738925515704,10.9793802643148,10.6756847647371,10.3982820139198,10.2204262072601,9.77648084848043
12.8796931218838,12.3718206380424,12.1132535883337,11.12211068264,10.7772901549447,10.3827057632471,10.0231008721084,9.74199324072122
12.5098760202123,12.1973415830803,11.6462324196978,11.2348400022049,10.8309941766914,10.5327259474988,10.2397269266018,10.0162294761321
12.6458132563343,11.9990472210984,11.3456007282045,11.0319124829709,10.5320862657088,10.3093135084549,10.1138788698002,9.88954407058362
12.7240028511884,12.1740181763516,11.8173241816531,11.0220402451428,10.7953585677666,10.2710871241649,10.2214179324076,9.83326982931736
13.097948165212,12.5401573803718,11.8903171519404,10.9947616945607,10.7271962778525,10.4166688993123,10.2400415974359,9.89673100037028
